Code_bom,ID_Produs,Cantitate_Produsa,ID_Componenta,Cantitate_Necesara,Unitatea_Masura
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,1.0,EVI_00057,2.0,Units
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,1.0,EVI_00073,2.0,Units
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,1.0,EVI_00074,2.0,Units
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,1.0,EVI_00152,1.0,Units
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,1.0,EVI_00232,1.0,Units
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,1.0,EVI_00246,1.0,Units
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,1.0,EVI_00264,3.0,Units
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,1.0,EVI_00291,1.0,Units
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,1.0,EVI_00364,1.0,Units
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,1.0,EVI_00390,1.0,Units
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,1.0,EVI_00251,1.0,Units
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,1.0,EVI_00254,2.0,Units
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,1.0,E_00095,3.77,m
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,1.0,E_00342,0.07,kg
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,1.0,E_06975,0.02,kg
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,1.0,E_08025,0.09,m
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,1.0,E_08050,7.81,m
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,1.0,Mpr_03309,0.12,kg
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,E_00379,0.6,m
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,E_00459,5.5,m
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,E_00463,1.0,set
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,E_00605,1.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,E_01205,1.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,E_00609,1.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,E_00753,1.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,E_00178,2.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,E_00266,8.1,m
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,E_00712,,mp
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,Maux_32332,0.15,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,E_00078,2.0,m
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,E_00080,0.05,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,E_00169,4.2,m
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,E_00187,0.4,m
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,E_00380,3.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,E_00381,3.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,E_00658,1.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,E_00659,1.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,E_00660,1.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,E_00661,1.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,E_00662,1.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,E_00663,1.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,E_00664,1.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,E_00667,1.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,E_00686,1.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,EVI_00102,2.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,EVI_00106,1.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,EVI_00120,1.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,EVI_00121,1.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,EVI_00122,1.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,EVI_00123,1.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,EVI_00124,1.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,EVI_00125,1.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,EVI_00126,1.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,EVI_00127,1.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,EVI_00128,1.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,E_00146,3.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,E_00205,0.1,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,E_00224,4.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,E_00259,1.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,E_00570,1.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,E_00642,4.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,E_00646,2.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,E_00650,1.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,E_00684,2.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,E_00685,4.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,E_00727,2.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,E_00741,2.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,E_00744,8.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,E_00745,4.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,E_00778,1.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,E_00786,1.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,E_04469,0.34,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,E_04469,0.29,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,EVI_00003,5.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,EVI_00004,6.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,EVI_00013,2.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,EVI_00015,6.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,EVI_00017,4.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,EVI_00019,16.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,EVI_00020,4.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,EVI_00129,1.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,EVI_00295,1.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,EVI_00396,1.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,Mpr_02641,0.05,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,E_00653,1.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,EVI_00058,2.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,EVI_00130,2.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,EVI_00239,1.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,EVI_00385,2.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,EVI_00426,2.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,EVI_00063,1.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,EVI_00064,1.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,E_00188,1.35,mp
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,E_00326,1.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,E_00367,2.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,E_00368,1.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,E_00726,1.4,m
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,E_00750,0.25,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,E_00751,2.69,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,E_00761,1.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,E_00762,2.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,E_00763,1.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,E_00764,2.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,E_00765,1.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,E_00766,1.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,E_00767,1.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,E_00768,1.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,E_00769,1.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,E_00770,1.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,E_00771,1.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,E_00772,1.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,E_00773,1.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,E_00774,1.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,E_01079,5.78,m
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,E_01121,2.97,m
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,EVI_00029,5.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,EVI_00057,2.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,EVI_00073,2.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,EVI_00074,2.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,EVI_00152,2.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,EVI_00246,1.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,EVI_00264,3.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,EVI_00291,1.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,EVI_00350,1.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,EVI_00416,1.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,EVI_00244,1.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,EVI_00248,1.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,EVI_00254,2.0,Units
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,E_00342,0.07,kg
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,E_06975,0.02,kg
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,E_08025,1.88,m
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,E_08050,8.44,m
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,1.0,Mpr_03309,0.35,kg
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,E_00379,0.6,m
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,E_00459,5.5,m
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,E_00463,1.0,set
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,E_00605,1.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,E_00609,1.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,E_00753,1.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,E_00178,1.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,E_00266,8.1,m
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,E_00712,,mp
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,E_00712,,mp
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,Maux_32332,0.15,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,E_00078,5.6,m
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,E_00080,0.05,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,E_00169,4.2,m
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,E_00187,0.4,m
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,E_00380,3.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,E_00381,3.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,E_00658,1.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,E_00659,1.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,E_00660,1.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,E_00661,1.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,E_00662,1.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,E_00663,1.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,E_00664,1.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,E_00665,1.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,E_00667,1.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,E_00686,1.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,EVI_00102,6.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,EVI_00106,1.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,EVI_00116,1.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,EVI_00120,1.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,EVI_00121,1.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,EVI_00122,1.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,EVI_00123,1.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,EVI_00124,1.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,EVI_00125,1.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,EVI_00126,1.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,EVI_00127,1.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,EVI_00128,1.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,E_00146,8.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,E_00205,0.1,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,E_00224,4.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,E_00259,1.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,E_00327,1.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,E_00570,1.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,E_00642,4.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,E_00646,2.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,E_00650,1.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,E_00684,3.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,E_00685,7.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,E_00727,6.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,E_00741,4.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,E_00744,14.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,E_00745,8.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,E_00746,2.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,E_00748,1.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,E_00778,1.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,E_04469,0.34,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,E_04469,0.29,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,E_06975,0.03,kg
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,E_31244,2.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,E_31247,1.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,EVI_00002,1.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,EVI_00003,9.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,EVI_00004,2.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,EVI_00013,2.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,EVI_00015,2.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,EVI_00017,3.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,EVI_00019,9.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,EVI_00020,4.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,EVI_00129,1.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,EVI_00295,1.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,EVI_00296,1.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,EVI_00396,1.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,Mpr_02641,0.05,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,E_00653,1.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,EVI_00058,2.0,Units
CHHC-W7R2-1A-7R-T5/PX (K603)_1,CHHC-W7R2-1A-7R-T5/PX (K603),1.0,EVI_00130,2.0,Units
